"","text","created_at","lang"
"1202","Just go and see the comments.. Nafrat ki inteha dekhiye.. More power to u Manoj.. #Hateisavirus #HateVirusmm https://t.co/UrvHUvMg4T","2020-04-24T23:45:43.000Z","en"
"1203","How Far Right Extremists are Exploiting the Pandemic. Commentary by Jeff Schoep  written by @masoodfarivar  https://t.co/2NNMCC3LZx #CVE #FarRight #COVIDー19 #coronavirus #PVE #extremism #Hateisavirus #America #pandemic #JeffSchoep #Friday #Trending #CoronaUpdate #Covid_19","2020-04-24T21:37:18.000Z","en"
"1204","That means the Chinese GOVERNMENT!  Not the poor oppressed people who got sick and died cause they hid the news!  It’s not a democracy people!  Get a clue!#Hate #Hateisavirus #WashTheHate #Americans #ChinaLiedPeopleDied #ChinaVirus https://t.co/HfjDiQmYAX","2020-04-24T20:58:43.000Z","en"
"1205","People who leave the familiarity of birth country to be Americans can’t be blamed for that gov’s actions.  Think about it - that’s why they likely left!  🤦🏻‍♀️ #washthehate #Hateisavirus #HateSpeech #ChinaVirus","2020-04-24T20:51:58.000Z","en"
"1206","“I am not a virus. I am an Artist. I am a Teacher. I am Blasian. I am brave &amp; curious, yet socially awkward. I am a comic book geek and I am a parent.”
-William | Guangzhou, Guangdong Province, China

#IamNotAVirus  #hateisavirus  #washthehate  #RacismIsAVirus  #becool2asians https://t.co/YfejGLZq81","2020-04-24T19:26:23.000Z","en"
"1207","Huge thank you to @MSNBC @MeetThePress &amp; @chucktodd for giving us the time w this report &amp; a question at the end about the haters. People always find ways to hate but there are 100x good, kind people. #Thankyou. #coronavirus #hateisavirus #washthehate https://t.co/oUsskbNTMI","2020-04-24T19:18:30.000Z","en"
"1208","“Please don’t minimize the #hate or assume it’s somewhere far away.” and when you experience it react in way that feels safe for you! #Hateisavirus  https://t.co/Wmlv1MNAMj","2020-04-24T19:13:22.000Z","en"
"1210","Honored to represent @abc7newsbayarea and be a part of this discussion on anti-Asian racism for the @cwclub alongside @cynyurita and more! 

#hateisavirus #divesitymatters #coronavirus https://t.co/4LpK7ccgfU","2020-04-24T18:48:11.000Z","en"
"1215","Thank you to @NBCUniversal’s @TODAYshow &amp; @VickyNguyenTV for putting together this important segment. We must continue to speak out against hate that puts lives at risk. #HateIsAVirus #StopAAPIHate #WashTheHate https://t.co/o07STzBF28","2020-04-24T17:17:32.000Z","en"
"1216","Thanks to @johnthecho for describing the subtle and not-so-subtle anti-Asian racism during this coronavirus era. #HateIsAVirus https://t.co/yVxduu5oO4","2020-04-24T17:16:50.000Z","en"
"1217","#Racism against #Asians and #AsianAmericans like myself will never end... &amp; I'm #ChineseAmerican. #StopTheHate #WashTheHate #RacismIsAVirus #HateIsAVirus #IAmNotCOVID19 #WashYourHands #PracticeSocialDistancing #Coronavirus #CoronavirusPandemic #COVID19 https://t.co/hS24OvEPSc","2020-04-24T15:21:55.000Z","en"
"1218","It seduces Asian Americans &amp; recruits us to act on its behalf. It converts our parents, who in turn, encourage us to accept it. It makes you feel protected, that you’re passing as one of the good ones."" 
John Cho: https://t.co/jZ9CBBO2lX #coronavirus #HateIsAVirus #WashTheHate","2020-04-24T15:02:28.000Z","en"
"1219","I'm sorry it's become something you're used to, but hopefully we keep educating people. Most, when they have the right information and they get to know people from diverse backgrounds, will do the right thing. #HateIsAVirus https://t.co/i3IU3UNhTL","2020-04-24T14:56:57.000Z","en"
"1220","Appreciate you speaking out and sharing how your fellow Texans feel, and their genuine safety concerns in this piece here too: https://t.co/t2b8ytJt6m #washthehate #HateIsAVirus https://t.co/Xke5RkOxkz","2020-04-24T14:52:36.000Z","en"
"1221","https://t.co/iEiPwwCgpz  Squash This Racist BS Against Asians. @realDonaldTrump is a piece of shit and NEVER should've started this. We are better than this!!!#HATEISAVIRUS #IamNotAVirus  #washthehate  #RacismIsAVirus  #becool2asians","2020-04-24T13:29:25.000Z","en"
"1222","Embracing art to resist racism in the wake of Covid 19. Artist Nissa D. Tzun from @communitychange shares her artwork &amp; story. Thank you for inspiring us.

Link to the full video: https://t.co/kfObY2Fd2A

#IamNotAVirus  #hateisavirus  #washthehate  #RacismIsAVirus  #becool2asians https://t.co/R07ZqL9U0B","2020-04-24T13:19:03.000Z","en"
"1224","RT EzraKahan: PoliceRIPTB VilleBoisbriand UD: The police reached out to the victim, more patrol promised in the area, if you experience any hate or harassment be sure to report to the police at (450) 435-2421 in #emergency situations call 9-1-1
#Hateisavirus #Antisemitism #h…","2020-04-24T07:12:33.000Z","en"
"1225","RT EzraKahan: Everyone should be working to combat
COVID- related anti- Semitism, hate, say advocates Via @ TheHillTimes https://t.co/FUjgwp8i60 bnaibrithca #boisbriand #hateisavirus","2020-04-24T07:12:31.000Z","en"
"1226","#HATEISAVIRUS is a movement to combat racism and xenophobia against Asians fueled by COVID-19. https://t.co/wa9ea3P5Y6","2020-04-24T05:34:22.000Z","en"
"1229","Let’s celebrate who you are. The beauty, resilience, strength, and courage inside you. 

#IamNotAVirus  #hateisavirus  #washthehate  #RacismIsAVirus  #becool2asians https://t.co/EOP8BhggDt","2020-04-24T01:30:10.000Z","en"
"1230","“I am not a virus. I am an entrepreneur. I am a content creator. I am a son of refugees.” - Sunny

#IamNotAVirus  #hateisavirus  #washthehate  #RacismIsAVirus  #becool2asians https://t.co/VV3U0qwydt","2020-04-24T01:23:21.000Z","en"
"1231","""Support your Asian markets &amp; restaurants. Too many hardworking friends &amp; family been losing work &amp; shutting down their shops..."" @LargeChowMane

I called in a take out order at Dan Moo Ji. You can now get delivery using @doordash or @ubereats. #HateIsAVirus #AsiansAreNotCOVID19 https://t.co/fU0YKzR79Z","2020-04-24T00:37:31.000Z","en"
"1232","@drewmorris24  Little do you know that you’re posting your racist content on a Chinese-owned social platform. Promoting harmful stereotypes = promoting hate crimes against a group based on ethnicity. Shame on you. #hateisavirus #covid19 #covid19racism #racist #coronavirus #racism https://t.co/ljnz8htOaz","2020-04-23T22:39:27.000Z","en"
"1234","@PoliceRIPTB @VilleBoisbriand UD: The police reached out to the victim, more patrol promised in the area, if you experience any hate or harassment be sure to report to the police at (450) 435-2421 in #emergency situations call 9-1-1
#Hateisavirus #Antisemitism #harassment #polqc #stopthehate #StopTheSpread","2020-04-23T21:30:59.000Z","en"
"1235","“You would snatch these shelters like you gentrify our spaces” -Nikki @nikkipatin #SurvivingTheMic #BeatTheVirus #HealthyAtHome #StayHome #StayInAndWrite #HateIsAVirus #GoHomeKaren #BacktoWorkAmerica #FlattenTheCurve #COVID19 #ShelterInPlace #RacismIsAVirus #NaPoWriMo #gentrified","2020-04-23T21:04:57.000Z","en"
"1236","@jeansjeank1 @Alyssa_Milano You all are pathetic. Wow. #Hateisavirus","2020-04-23T20:54:59.000Z","en"
"1237","DISINFECT &amp; RESPECT 🙌

#WashTheHate  #hateisavirus #racismisavirus #iamnotavirus #becool2asians https://t.co/jwpBzlyLbJ","2020-04-23T19:20:18.000Z","en"
"1238","This Empire could NOT be more evil.  #RacistInChief #WhiteSupremacist #Hateisavirus  #MichaelCaputoIsRacistSlime https://t.co/nLe8KAba02","2020-04-23T18:22:29.000Z","en"
"1240","Resonates on how I feel growing up Asian American...no matter how much we fit in to society and do our part as good citizens- all that does not matter.  Covid19 brings out all the ugliness from racist Americans.  #COVID19 #RacismIsAVirus #hateisavirus #conditional #AsianAmerican https://t.co/AflYlPM2Rs","2020-04-23T17:23:04.000Z","en"
"1241","We stand with @Novellyorg and we are taking the pledge to stand up to racism against all communities.

#PeopleAreNotTheVirus
#IamNotAVirus 
#hateisavirus  
#washthehate  
#RacismIsAVirus  
#becool2asians https://t.co/brOLkDRmZG","2020-04-23T15:45:31.000Z","en"
"1242","In 30 seconds, learn about the essential #ChineseAmerican #railroadworkers from the 1800s. Thank your #EssentialWorkers and fight to better protect them! #WashTheHate #hateisavirus #asianamerican #history https://t.co/sAKNIA4bkK","2020-04-23T15:39:47.000Z","en"
"1243","@ttindia Ma'm  becoming neutral now a days in these disasters like #Covid_19india 
#HateMongering #Hateisavirus 
in india.
there should be more actions to protect humanity.
Message to :-
@LadyVelvet_HFQ 
@OIC_OCI 
@WHO 
@UN_Women 
@UNHumanRights","2020-04-23T15:33:02.000Z","en"
"1244","We will never tolerate hate. #HateIsAVirus #SpreadLove https://t.co/VMcyWOHMa7","2020-04-23T15:30:29.000Z","en"
"1245","“I have decided to stick with love. Hate is too great a burden to bear.”

—Rev. Dr. Martin Luther King, Jr.

#ThursdayThoughts ❤️
#Hateisavirus https://t.co/hm3PTdS5C0","2020-04-23T15:06:40.000Z","en"
"1247","Everyone should be working to combat
COVID- related anti- Semitism, hate, say advocates Via @ TheHillTimes https://t.co/GlUHtj1pjs @bnaibrithca #boisbriand #hateisavirus","2020-04-23T14:39:08.000Z","en"
"1248","Y’all betta recognize... #IamNotAVirus #Hateisavirus https://t.co/kDM8vU5ZDQ","2020-04-23T14:17:42.000Z","en"
"1249","“I am not a virus. I am a loving son. I am a scholar. I am a soldier.” 
-Terry | Seattle, WA

#IamNotAVirus  #hateisavirus  #washthehate  #RacismIsAVirus  #becool2asians https://t.co/vORUT68Smn","2020-04-23T12:56:09.000Z","en"
"1250","The world right now feels like a bunch of people transported from the middle ages and asked to rule the rest of us  #Arnab #WorldBookDay #GlobalPandemic #Hateisavirus","2020-04-23T11:36:43.000Z","en"
"1251","Bio: ""Being kind is not a weakness, it's the strongest asset you can have."" 🙋🏻‍♀️💜 #boysdontcrylie @BTS_twt #RM #Jungkook #malmaljohshim #babywatchyourmouth #hateisavirus https://t.co/me6C6hCqRZ https://t.co/SxJTxRv0F7 https://t.co/c2nJX0lQLb","2020-04-23T11:01:42.000Z","en"
"1257","@moviesndtv @ndtv @SrBachchan Wud be interested to know how he wud describe the present moment : The Age of Silence perhaps, especially his own with regard to #MigrantsOnTheRoad #DelhiRiots2020 #Hateisavirus 
#CoronaJihad 
C’mon @SrBachchan speak truth to power-u hv nothing to lose","2020-04-23T05:13:15.000Z","en"
"1258","""The pandemic is reminding us that our belonging is conditional. One moment we are Americans, the next we are all foreigners, who “brought” the virus here."" - @JohnTheCho 

Read more: https://t.co/HeucO3LuYA.

#HATEISAVIRUS https://t.co/CFVw4rCnx3","2020-04-23T03:12:40.000Z","en"
"1259","#HateIsAVirus 
#Othello #SouthEndSeattle 
#LaotianForBlackLivesMatter
#AsianForBlackLivesMatter
#CafeRed
#SaiBaiDee
Thank you #LaosSupply for the Mask to show solidarity in our shared values all over 

See y’all at the peaceful demonstration today at 
2PM PST
#Seattle https://t.co/XPYTryJrD9","2020-06-07T19:06:15.000Z","en"
"1260",".#WhatsApp chat of #Indian private hospital staff to not help #Muslim #COVID19 patients goes #viral, inquiry initiated
https://t.co/RRRZQ1Wll4
#India #rajasthancoronaupdate #CAA_NRC_NPR #CAA #CAAProtest #IndianMuslimsInDanger #coronavirus #pandemic #hateisavirus @islamophobiaEIR","2020-06-07T16:52:53.000Z","en"
"1261","We should not have to keep saying this....
Reposted from @BugsNLola Just to clarify for those that still think one way or another about POCs... #HateIsAVirus #ProudBlackAsianPacificIslander #ProudBlackHawaiian  -… https://t.co/1dahtrXW9j","2020-06-07T06:23:47.000Z","en"
"1262","@jk_rowling I guess someone should alert the medical community that after menopause or hysterectomies, we stop being women. #AllWomenAreWomen #Hateisavirus","2020-06-07T00:45:45.000Z","en"
"1263","An amazing speech at LA's BLM protest by musical artist @jasonchumusic. Take a listen! Follow Jason Chu but also groups like @ActToChange @hateisavirus_ to help break the cycle! #HateIsAVirus #AsiansAndBlacksBridgingTheGap #AsiansForBlackLives #AsianPerilSupportBlackPower https://t.co/RNQO3Yidnz","2020-06-07T00:11:00.000Z","en"
"1264","#DisruptRacism
Thank you @imm_history for giving us a step by step on how to safely and effectively intervene in racist incidents as a bystander! 
https://t.co/642GMjUjUW

#RacismIsAVirus #IamNotCovid19 #BeCoolToAsians #HateIsAVirus #UnapologeticallyAsian #Solidarity https://t.co/IwRlPjVvFL","2020-06-06T22:00:44.000Z","en"
"1266","Continue to help bridge the gap! Attend this free session by @ActToChange on Monday, June 8th at 1pm Eastern! #AsiansAndBlacksBridgingTheGap #AsiansForBlackLives #AsianPerilSupportBlackPower #ActToChange #Asians4BlackLives #HateIsAVirus https://t.co/kulxPybIPt","2020-06-06T20:54:48.000Z","en"
"1267","For clarity for those that think one way or another... #HateIsAVirus #ActToChange #ProudBlackAsianPacificIslander #ProudBlackHawaiian #BridgeTheGap https://t.co/tk3hCL8dYl","2020-06-06T20:01:59.000Z","en"
"1268","""Racism is a grown-up disease, and we should stop using our kids to spread it."" Ruby Bridges

#LinzitoInspires #SayNoToRacism #BlackLivesMatter #FightRacism #IsolateRacists #HateIsAVirus #RacismEndsWithMe… https://t.co/ADcJPRCuW4","2020-06-06T11:44:21.000Z","en"
"1269","@fantasticomic1 @a_real_jule @jeffh2720 @warrior_qwerty @abicharnley Why do you have a problem with her biracial status? Is there some color psychosis you’re dealing with? Your criticism of her borderlines deep personal. Her ZOOM commencement address was created for her alumni , media jumped on it because she sells. #hateisavirus. Girl/Guy Bye https://t.co/zisf9vVm7M","2020-06-06T10:50:14.000Z","en"
"1270","#loveeveryone #blacklivesmatter #loveheals #hateisavirus #cherryrocklifestyle #sendingpositivevibes @ Lethbridge, Alberta https://t.co/YFF9kV17Dg","2020-06-06T02:01:06.000Z","en"
"1271","Thanks to my cousin, @moanamcadams, for assisting me w/ some of Hawaii's Black History. Yes, Blacks have been part of Hawaiian history before slavery! My fellow Hawaiians… https://t.co/91lkt7EcFx

#BlackHistoryInHawaii #BlackHistory #BlackHawaiians #HateIsAVirus #ActToChange https://t.co/jqG18qiDY6","2020-06-05T22:14:09.000Z","en"
"1272","@Facebook I’m asking you again to do something about this person. He was only racist and sexist towards me but now is following me, my posts and my comments and is harassing me. #endharassment #stopbullying #removetoxicpeopleplacesandthings #hateisavirus https://t.co/RM6Y5rGHcn","2020-06-05T18:48:44.000Z","en"
"1273","Read the full poem at https://t.co/aveiIzgZpA 

Submit your own haiku ↓
📧 Email: haiku@jaccc.org
📱 Text/Call: (626) 789-5269
For more details, visit https://t.co/K674wEfUfF

#discoverJACCC #iLoveJACCC #Haiku #BlackLivesMatter #HateIsAVirus https://t.co/3xf6dLUcas","2020-06-05T17:00:24.000Z","en"
"1274","Sending this with peace, love, and positivity to everyone. Please stay safe.

#BlackLivesMatter #GeorgeFloyd #JusticeForGeorge #BreonnaTaylor #JusticeForBre #AhmaudArbery #JusticeForMaud #HATEISAVIRUS","2020-06-05T16:58:40.000Z","en"
"1275","https://t.co/1NsBGNlqdU

Hate is a Virus, a thread:

#BlackLivesMatter #GeorgeFloyd #JusticeForGeorge #BreonnaTaylor #JusticeForBre #AhmaudArbery #JusticeForMaud #HATEISAVIRUS","2020-06-05T16:58:37.000Z","en"
"1276","On it today! Thank you! Yall stay discussing real shit!
#funwithdumb #AsiansForBlackLives #blacklivesmatter #hateisavirus #BigSolidarityEnergy https://t.co/UgzkgzS8Z2","2020-06-05T15:36:54.000Z","en"
"1277","@rekstizzy @CAMGIRLx @BohanPhoenix @JAYBUMAOM @ph1boyyy They hate to see it Rekky!!!🖤✊💛 #BigSolidarityEnergy #HateIsAVirus #blacklivesmatter","2020-06-05T15:21:35.000Z","en"
"1279","2020 isn’t cancelled, it’s essential✊🏼#FridayMorning #WeveSeenEnough #2020Election #PoliceBrutality #BlackLivesMatter #RacismIsAVirus #HateIsAVirus #ViolenceIsASickness #AChangeIsGonnaCome #VOTE #ChangeTheWorld2020 https://t.co/0UdaZGHKBk","2020-06-05T14:26:54.000Z","en"
"1280","I need to share with you the disgusting and unacceptable racist &amp; sexist comments that Jimmy Reagan just said to me on your Facebook post from yesterday @WALKTHEMOONband @brosemaiman @petricholas @wtmkevin @seanydrums I filed a complaint with @Facebook #Hateisavirus #PeaceAndLove https://t.co/uExZt9oMMG","2020-06-04T22:46:39.000Z","en"
"1281","@VicStoddard I can't wait for Twitter detectives to figure him out and spotlight him for the evil, coldhearted ass that he's made himself out to be. And no, we will not accept pathetic apologies because you're too grown a man to be this reckless towards anyone let alone a child. #HateIsAVirus","2020-06-04T21:00:53.000Z","en"
"1282","As comical/sad as this video is, it just goes to show that some people (not all) don't like it when Black/Brown people have the audacity to enjoy the simplicities of life without approved permission. Long gone are the days of ""yes, masser"", Karen. #KarenStrikesAgain #HateIsAVirus https://t.co/B01pP8fre7","2020-06-04T20:52:50.000Z","en"
"1283","We must address anti-blackness in the Asian American Community. It is about damn time #blacklivesmatter #AsiansForBlackLives #hateisavirus  

@NotavirusInfo @hateisavirus_ @racismisavirus @becool2asians @AACommission @NextShark https://t.co/eaq8CcsmHT","2020-06-04T20:51:37.000Z","en"
"1284","A teenager, upset w/injustices of the 🌎, I put my emotions 2 poetry 4 my Eng. class. 2days’ world reminded me &amp; 2 put 2 🎶#theviolencemuststop #justiceneedstobeserved #peacefulprotest #organizeandstrategize #blacklivesmatter #alllivesmatter #stopalldescrimination #hateisavirus https://t.co/NIh56sHPCN","2020-06-04T19:03:22.000Z","en"
"1287","@Freeyourmindkid RIP Ahmaud Arbery 😞🖤✊ they should be alive today. #Hateisavirus","2020-06-04T16:34:37.000Z","en"
"1288","@goddivafashion do you support @stephaniepratt views on #GeorgeFloydProtests because it’s sick #blacklifematters #BLACK_LIVES_MATTER #Hateisavirus #NoJusticeNoPeace #AmericaOrTrump #LoveWithoutLimits #loveislove https://t.co/UWTyxSKPaY","2020-06-04T16:09:09.000Z","en"
"1289","People are just selfish. They only think for their own... Especially boss they always think of ways to flourish their business.

#MCO #Demotivated #Hateisavirus https://t.co/pBwYnJxkux","2020-06-04T16:07:21.000Z","en"
"1290","""Hate is too great a burden to bear, it injures the hater more than it injuries the hated"".

~~ Coretta Scott King

#Hateisavirus #Hate","2020-06-04T16:04:50.000Z","en"
"1291","Check out Carpe Sian Limbobo's video! #tiktokdown #stopracism #Hateisavirus  https://t.co/UKSbL0LOzU","2020-06-04T16:01:30.000Z","en"
"1292","I’m just floored ... dude acted like he was just filming ... here is the REAL TRUTH. #LynchMob #Hateisavirus #HateYouGive #TimeForJustice #TimeForChange #TimeToUnite #MadWorld 💔💔💔💔💔 https://t.co/Un4ZvTa6Oo","2020-06-04T15:52:26.000Z","en"
"1293","@richarddeitsch My thoughts &amp; prayers go out to Laura Ingraham’s brother Curtis &amp; other family members. @IngrahamAngle @CurtisIngraham1 #Hateisavirus #FoxNews #HateSpeech","2020-06-04T15:33:51.000Z","en"
"1294","Terrorists in Europe destroyed statutes. They did it to destroy society. We don't need another #revolution or more marches. We need competent leaders who know how to get things DONE, who can bridge, not enlarge, divides. And we need it NOW. #yousayyouwantarevolution #HateIsAVirus https://t.co/kZhku1LBzV","2020-06-04T15:30:37.000Z","en"
"1295","YT finally released last night’s episode... thanks to Mike and Jim for being brave enough to be part of this tough conversation. I hope it helps.  #georgefloyd #blacklifematters #riots2020 #sayhisname #PeacefulProtests #aftermath #Hateisavirus #jesussaves https://t.co/LjpPC1uA5o https://t.co/LzH5CiI45f","2020-06-04T15:18:05.000Z","en"
"1296","@RealCandaceO When she says "" Not even Latinos will do this!"" .... Doesn't that just explain it all 🤣😂 #Hateisavirus","2020-06-04T15:10:08.000Z","en"
"1297","Absolutely disgusting, such a bigot he is !! 

#Hateisavirus https://t.co/v7bcIA3tkX","2020-06-04T14:56:08.000Z","en"
"1299","Thank you @alanzmusic for posting this freestyle on your continuous support &amp; view.

He brought the fire w/ this rap! Follow this multi-talented musical artist &amp; actor also on FB &amp; IG. #AsiansAndBlacksBridgingTheGap #AsianPerilSupportBlackPower #AsiansForBlackLives #HateIsAVirus https://t.co/Wbt3RRyqas","2020-06-04T13:37:58.000Z","en"
"1300","Dave upset people when started talking about more than just #PoliceBrutality and smoking weed in recent years. 20 years ago no one had any issues with how real he was when it came to #RacialProfiling. #BLM #justiceforvictims #Hateisavirus https://t.co/l23eKYxVRm","2020-06-04T12:40:14.000Z","en"
"1301","@SamuelAAdams Lawrence ODonnell held Mayor DeBlasio’s feet to the fire concerning the disciplinary action taken against the cops who purposely drove their vehicle into the crowd. He gave a very flimsy answer. It’s time to hold cops accountable. Stop with the “bad apple “ bs. #hateisavirus","2020-06-04T10:47:45.000Z","en"
"1303","@Sapphir52261986 @heads_together @GiveUsAShout @theCALMzone @TheMixUK Standing Strong and moving forward under a daily barrage from white people in a foreign country is her statement, The Patrons are hypocrites and neither have ever shown an interest in black lives for anything other than a photo ”op”. Silence is approval. #hateisavirus https://t.co/ZTWWWDN1Tm","2020-06-04T02:56:53.000Z","en"
"1304","Yup!!!! What’s done in the dark comes to light!!! I can read that he wasn’t a nice guy... #BlackLivesMatter #BLMprotest #Hateisavirus https://t.co/OHJhWZs1QK","2020-06-04T02:47:51.000Z","en"
"1305","@TeresaJewett @heads_together @cambridgemoment @GiveUsAShout @theCALMzone @TheMixUK Your Tweets criticize Harry and Meghan what does that have to do with your ”black community ” white girl? Get your head together   #StopBullying  #Hateisavirus","2020-06-04T02:41:55.000Z","en"
"1306","@jpostman @QuancyClayborne Master race and all
Nice moobs 
#Hateisavirus 
#TrumpIncitesViolence","2020-06-04T02:23:49.000Z","en"
"1307","@JustMercyFilm watch FREE for the month of June! ✊🏻✊🏼✊🏽✊🏾✊🏿 

#bethechange 
#blacklivesmatter 
#justiceforall 
#endracism 
#lovenothate 
#hateisavirus #loveisthecure https://t.co/rrnobar3nm","2020-06-04T02:11:00.000Z","en"
"1308","My dad's response to a protester calmly saying to a reporter ""we matter"" of course is ""no you don't!"" and saying that the protesters should be killed. #CrapMyDadSays #racist #Hateisavirus #hateisignorance","2020-06-04T01:53:34.000Z","en"
"1309","this is what i've been trynna say and explain all these motherfuckin' days... VIOLENCE IS WRONG. IS NOT JUST ABOUT BLACK PEOPLE. #HATEISHAPPENING #Hateisavirus #DONTACTLIKENOTHINGISHAPPENING #Weallbleedthesame #weallmatter #everylifematters #VIOLENCEISWRONG https://t.co/ZPCYXxvI6x","2020-06-04T00:10:16.000Z","en"
"1310","JACCC stands in solidarity.
Read more at https://t.co/K674wEfUfF

#BlackLivesMatter #HateIsAVirus https://t.co/wHkW31NTYG","2020-06-04T00:00:09.000Z","en"
"1311","After finishing high school, I did me, flicking fingers at society to stay sane or I might never have lived to tell my story. 💐🌹#author #nurse #bullying  #inequality #Abuse #editing #discrimination #racists #Hateisavirus #selflove #HateCrime #racial https://t.co/T9oqvzjASR","2020-06-03T23:39:42.000Z","en"
"1312","What we need to deal with. #washthehate #supportchinatown #chinatownnyc #chinatown #explorechinatown #hateisavirus https://t.co/yGaHnAMJHH","2020-06-03T22:57:15.000Z","en"
"1313","Antifa much? Next time you need help, dial 411.   #Hateisavirus https://t.co/uPbmdrlQkG","2020-06-03T22:56:31.000Z","en"
"1314","Tom Cotton is a freaking psychopath. 😱😶 #stopracism #StopTheKillings #Hateisavirus #BlackLivesMatter","2020-06-03T22:32:40.000Z","en"
"1315","fox news is welfare for hate-mongers. People on that show get benefits from hate. #foxnews #welfare #Hateisavirus","2020-06-03T22:07:59.000Z","en"
"1317","The hate pandemic, covered in Portuguese by @cmjornal https://t.co/sa28jeRgbc #RacialJustice #HateIsAVirus #Pandemic2020 https://t.co/Z4ODlnyEIo","2020-06-03T21:26:34.000Z","en"
"1318","Did @TwitterIndia @Twitter blocked @Iyervval ?
Send #Islamophobic #castist #HindutvaTerrorists #artilalchandani 2 #America #USA #AmericaOrTrump
Book #Sedition #UAPA slap #PSA against both those for #HateSpeech  #HateCrime #Hateisavirus #Islamophobic @ShekharGupta @ThePrintIndia https://t.co/WYwJtATRmK","2020-06-03T21:10:20.000Z","en"
"1319","#wtf WHY THE FUCK THEY KILL THE PUPPY!!!!!! What does this have to do with #balcklivesmatter ?? What did any animal do to anyone?? #ourworldissick #StopKillingUs #Amerikkka #disturbing #AnimalCruelty #silenceiscomplicity #Hateisavirus https://t.co/7prdj1CjyR","2020-06-03T21:00:11.000Z","en"
"1320","As a white person, I'll never truly understand, but I have POC in my family and I want to understand. I stand with you.
#BLM #TrumpOut2020 #BlackTransLivesMatter #loveislove #Hateisavirus","2020-06-03T20:06:04.000Z","en"
"1321","Ill be there. Will you? 

#blm #blacklivesmatter #georgefloyd #breonnataylor #ahmadarbery #fightforjustice #hateisavirus #policebrutality #policeaccountability #demilitarizethepolice @ Seattle, Washington https://t.co/gMPVsUmY4h","2020-06-03T18:14:15.000Z","en"
"1322","Any case booked of #Sedition #UAPA slapped #PSA against @ShekharGupta @ThePrintIndia man 4 #HateSpeech  #HateCrime #Hateisavirus #Islamophobic post?
Did @TwitterIndia @Twitter blocked @Iyervval ?
Send #Islamophobic #castist #HindutvaTerrorists Arti 2 #America #USA #AmericaOrTrump https://t.co/JTNxBRscsh","2020-06-03T17:48:55.000Z","en"
"1323","Any case booked of #Sedition #UAPA slapped #PSA against @ThePrintIndia columnist for #HateSpeech  #HateCrime #Hateisavirus #Islamophobic post?
Did @TwitterIndia @Twitter blocked @Iyervval ?
Send #Islamophobic #castist #HindutvaTerrorists man 2 #America #USA #AmericaOrTrump https://t.co/mZot4VEGwP","2020-06-03T17:46:37.000Z","en"
"1325","Today I’m sporting an African wax fabric mask for #BlackLivesMatter #hateisavirus #washthehate #elimin8hate #healthnothate #PrideMonth2020 https://t.co/5rdOyJptf3","2020-06-03T15:25:26.000Z","en"
"1326","A lot of people still don’t understand this ✊🏿✊🏾✊🏽✊🏼✊🏻#wednesdaywisdom #fuckracism #hateisavirus #wegottamakeachange https://t.co/byzYQRvhHI","2020-06-03T15:12:23.000Z","en"
"1327","@DSCForSenate @realMichaelHawk This is not cool at all. What a couple of dipshit bigots. 
I see these kind of crackheads all the time. 
Usually they're begging for spare  change outside the gas station. 
Btw..snoop would not approve
#Hateisavirus 
#HateCrime","2020-06-03T13:24:44.000Z","en"
"1328","TALK TO UR KIDS ABOUT RACE BECAUSE THE RACIST PARENTS ARE DEFINITELY TALKING TO THEIRS #Hateisavirus https://t.co/xmoJRXj25Q","2020-06-03T13:23:34.000Z","en"
"1329","🙋🏿‍♀️🙋🏿‍♀️🙋🏿‍♀️I'm down in dragging @POTUS out and his @whitehouserogue with the daily garbage #Hateisavirus and the @WhiteHouse is filled with it! https://t.co/lxLuWiYcDh","2020-06-03T13:03:41.000Z","en"
"1330","Terrible Thugs burned this guys business down and now @halleberry is doing a great thing. Make this go viral. #positvity #halleberry #Hateisavirus https://t.co/zoC06YZosD","2020-06-03T13:02:38.000Z","en"
"1331","What Steve King is: a vile racist white supremacist.  What He is not: a Congressman. #VoteThemOut #Hateisavirus","2020-06-03T13:00:30.000Z","en"
"1334","Even @maddow said it was just smoke but still went on to trash and hate on anything and everything the president does. The @POTUS could donate a $10million to CHOP in Philly and she would still be pissed at him for not donating $10.5million. #Hateisavirus #GodBlessAmerica https://t.co/G96g4zjMRx","2020-06-03T11:05:23.000Z","en"
"1336",".
“Masked”
.
Wear A Mask 😷
.
#Masked #Masks #Masks4All #Coronavirus #fotophoto  #newyorkcityduringthecoronaviruspandemic #untiltomorrow #covid19 #frontline #wearamask #washyourhands #socialdistancing #newyorkcity  #nyc #streetphotographer #teamcanon  #canonbringit  #HateIsAVirus https://t.co/CeLPCR165i","2020-06-03T09:56:21.000Z","en"
"1337",".
“Masked”
.
Wear A Mask 😷
.
#Masked #Masks #Masks4All #Coronavirus #fotophoto  #newyorkcityduringthecoronaviruspandemic #untiltomorrow #covid19 #frontline #wearamask #washyourhands #socialdistancing #newyorkcity  #nyc #streetphotographer #teamcanon  #canonbringit  #HateIsAVirus https://t.co/DgHgCjPnw2","2020-06-03T09:54:46.000Z","en"
