"","text","created_at","lang"
"1219","So this is me 🤣 I have been told I can keep my room but not stay there for a few weeks rolling depending on the situation. If anyone can help that would be great #icantstayhome #IamNotAVirus https://t.co/tNaBdzfD3K","2020-03-24T12:20:06.000Z","en"
"1221","""COVID-19 is a public health issue, not a racial one. Calling it a ‘Chinese virus’ only encourages hate crimes and incidents against Asian Americans at a time when communities should be working together to get through this crisis"". Phil Ting
#bye2racism  #IamNotAVirus #COVID19 https://t.co/ICSR4ge7gv","2020-03-24T10:26:03.000Z","en"
"1222","Right! PLUS
Asian is NOT Chinese!
Hongkongers are NOT Chinese!
Taiwanese is NOT Chinese!
American born Chinese is NOT Chinese!
CHINESE ARE THOSE FROM THE HORRIBLE PRC #IamNotAVirus #China #BoycottChina https://t.co/JcnaM88Gz1","2020-03-24T08:45:00.000Z","en"
"1223","Send a picture of what you smoking on below. 
#cookiessf #cookies #IamNotAVirus #CONVID19 #garypayton #minntz #stoner #QuarantineLife https://t.co/pxqpbs3AQW","2020-03-24T08:33:39.000Z","en"
"1225","Thanks to #PaperSonsAndDaughter author Ufrieda Ho calling for unity, rather than #antisentiment towards the #SouthAfricanChinese #community, in #FightCovid19 together.
#proudlychineseSA #SouthAfricanChinese #CoronavirusSA #covid19 #HateRacism #IAmNotAVirus
https://t.co/9ogeMnohHU","2020-03-24T07:10:23.000Z","en"
"1226","I can’t take this, my heart is breaking over these stories I’m reading that keep growing around the world on violence against Asians. Myfear is that this is just the beginning as we continue to move deeper into quarantine and financial losses. #IAmNotAVirus #BeCool2Asians https://t.co/akuTjORq3F","2020-03-24T04:50:36.000Z","en"
"1227","Anti-Asian racist attacks have been on the rise since the emergence of coronavirus. 

Here’s how artists are using social media to hit back against racist abuse. #IAmNotAVirus https://t.co/HVUIpLKQkT","2020-03-24T02:48:20.000Z","en"
"1228","National poll says Asian is FOUR times more likely to be discriminated against #IamNotAVirus 
https://t.co/KKMrCREubx","2020-03-24T01:38:51.000Z","en"
"1229","The hate is growing--ppl like @chinotronic saw this happening and crowd sourced a syllabus. This is why so many of us are trying to urge people to understand that words have consequences, as does leadership (or the lack thereof in the case of the Fed govt...) #IamNotAVirus https://t.co/rQQcfpLua8","2020-03-23T23:18:09.000Z","en"
"1230","Whether you have the ability to practice distancing or are working on the frontlines, here are some ways to spread love, care, &amp; equity.. not disease. 

➡️ https://t.co/yXe20jp8Ly

 #diversityandinclusion #COVID #COVID19 #physicaldistancing #xenophobia #imnotavirus #IamNotAVirus https://t.co/QsFXsYpcci","2020-03-23T23:01:55.000Z","en"
"1231","This is great, but the system don't have an option for chinese-speaking folks to report a hate crime! 🤔

#WashTheHate @ChinatownNYC @NewYorkStateAG @NYGovCuomo
#IamNotAVirus

https://t.co/O9LSuMXqmQ","2020-03-23T22:58:27.000Z","en"
"1233","@Bveeeee @geniunedissent @dbbrakebill @Ryan7Rosen @realDonaldTrump Because now ignorant losers are knowingly discriminating against and attacking Asian-Americans thanks to Trump’s verbage. #IamNotAVirus #Xenophobia #COVIDー19 #Trump","2020-03-23T21:53:52.000Z","en"
"1234","Today has been a long month, eh? Thanks @MaeEliseCannon for having me on the first ep of #ActivismPodcast to talk about #COVID19 and the intersection of faith, racism, pandemics #IAmNotAVirus https://t.co/N6BRHSywBt","2020-03-23T20:14:02.000Z","en"
"1235","Reporters looking specifically for Christian leaders to comment on #COVID19 should contact these Christian Asian American leaders who can address the intersection of faith and ethnicity because #IAmNotAVirus 
@HelenLeeBooks @angiekayhong i @irenemcho @breyeschow  + Russell Jeung","2020-03-23T20:11:35.000Z","en"
"1237","#togetherwecan Thanks to the @UMNCUHCC for your work during this pandemic. #iamnotavirus https://t.co/OARjKA5kMn","2020-03-23T18:56:58.000Z","en"
"1238","Racism didn't originate w POTUS but he has openly embraced racist rhetoric to dehumanize Latinx, Blacks &amp; now Asians to deflect from his failures. Racism always serves a purpose &amp; now it's used to distract us from seeing that #TrumpIsTheVirus #IAmNotAVirus https://t.co/NN09Go731b","2020-03-23T18:20:27.000Z","en"
"1239","The uptick in #AntiAsian racism is at a rise, especially after the use of terms like ""Chinese virus"" by White House officials. @jchenwriter compiles some horrifying incidents.

#IAmNotAVirus #ActToChange

https://t.co/c5sNWALGt2","2020-03-23T18:00:55.000Z","en"
"1240","I'm making the rounds because Trump won't stop w/ his racist ish. #IAmNotAVirus #COVID19 #HesARacist https://t.co/qnTBmByhGh","2020-03-23T17:35:26.000Z","en"
"1241","@bueti There are plenty of incidents:

#JeNeSuisPasUnVirus 
#IchBinKeinVirus
#IamNotAVirus
#NoSoyUnVirus
...","2020-03-23T17:27:00.000Z","en"
"1242","In these tough times, we call upon the AAPI community to unite &amp; support one another.

On IG, we will be sharing resources &amp; highlighting small businesses that need our help as they face the challenges that stem from COVID-19: https://t.co/av6V0BWe5H 

#IamNotAVirus #WashTheHate https://t.co/t7gkHmGmFa","2020-03-23T17:17:07.000Z","en"
"1243","We are calling upon our #GoldHouse Family to come together and be a part of the solution our community needs. Head over to our IG and FB page to join the discussion!

#GoldSalon #Coronavirus #WashTheHate #IamNotAVirus #FlattenTheCurve https://t.co/32Sd7uakmX","2020-03-23T16:42:17.000Z","en"
"1244","Being ""othered"" #IamNotAVirus https://t.co/hnPz3p7Oub","2020-03-23T15:52:38.000Z","en"
"1245","Filipino priest volunteers as ambulance driver amid COVID-19 crisis

Read full story : https://t.co/koYjKGk1pN

 #HealthForAll #WeApplaud #IStayHomeFor #IAmNotAVirus #SpreadJoyNotGerm #StayAtHome #coronavirus #COVID19 #SWNews https://t.co/Z9p7I2ImJa","2020-03-23T15:08:10.000Z","en"
"1246","This isn’t playing into identity politics. When we know better we do better. Or do we? #IamNotAVirus https://t.co/94B6lvmQPQ","2020-03-23T15:03:15.000Z","en"
"1247","Coronavirus #bullying is sadly extremely prevalent.

Parents, here are some ways to help your children through it:

#IAmNotAVirus #ActToChange

https://t.co/KTp2fa4Kii","2020-03-23T14:01:42.000Z","en"
"1248","THANK YOU @yourfriendLilan &amp; @TessParas 👏🏽💜👏🏽

I didn’t know how much I needed this show of #asiansoldarity until I saw this 😢 #iamnotavirus #ichbinkeinVirus https://t.co/fT1QLOTFFw","2020-03-23T13:26:06.000Z","en"
"1249","Bishop of Tyler, Joseph Strickland, carries the Blessed Sacrament to the busiest intersection in the city praying for the healing and protection of the people.

#HealthForAll #WeApplaud #IStayHomeFor #IAmNotAVirus #SpreadJoyNotGerm #StayAtHome #coronavirus #COVID19 https://t.co/AaVBdBmg2u","2020-03-23T07:55:07.000Z","en"
"1250","Thank you to #SACETA &amp; #HuaweiSA for generously donating R2m &amp; R1m respectively to the #DepartmentofHealth for #Covid19 testing &amp; outbreak management.
#proudlychineseSA #SouthAfricanChinese #ChineseSouthAfrican #Coronavirus #IAmNotAVirus #FightCovid19 
https://t.co/zur6ciUGSB","2020-03-23T07:12:21.000Z","en"
"1251","@KnowsNothing #IamNotAVirus they cry in #Germany","2020-03-23T07:12:02.000Z","en"
"1252","#IAmNotAVirus: In objection to the spike in racist, anti-Asian attacks, artists are hitting back with one of the only forums freely accessible to all during this time of social distancing: Instagram. https://t.co/qrpm3RkBYW","2020-03-23T05:30:03.000Z","en"
"1254","@SuenJonathan @nursingdean ⚘ Thoughts &amp; prayers #IamNotAVirus","2020-03-22T23:57:37.000Z","en"
"1255","@nursingdean Even here in Baltimore, unfortunately. #IamNOTaVirus","2020-03-22T19:46:12.000Z","en"
"1256","Happy Sunday Everyone!! A few friends and I have been working on @BurntRiceBunch to amplify Asian American Voices and we’ve recently launched our #IAmNotAVirus campaign to combat the xenophobia and racism that has been a result of the COVID-19 Pandemic! Check us out  and follow!! https://t.co/xNW2gG1onx","2020-03-22T19:32:28.000Z","en"
"1257","Seeing all the love from @JeffreeStar and @pulte makes me wish humanity where I'm from and other places can be this loving. Being a target in some ill-minded people, makes me scared to even step out to get my essential needs! #ProtestFromHome #IAmNotAVirus","2020-03-22T19:32:04.000Z","en"
"1259","Wear this #IAmNotAVirus shirt to defy the racism, and support @kiwa4justice and the workers in #Koreatown.

https://t.co/LjhTzCdU9u","2020-03-22T18:00:21.000Z","en"
"1260","Check out my latest article: I am not a virus. https://t.co/L3BYbVnAVw via @LinkedIn  #iamnotavirus","2020-03-22T17:35:11.000Z","en"
"1261","@A3PCON and @CAA have launched a reporting tool for people to report coronavirus-related racist acts. 

We encourage #AAPIYouth to stay alert and report any cases of #bullying or #racism.

#ActToChange #IAmNotAVirus

https://t.co/no2c4E9Dn9","2020-03-22T16:00:28.000Z","en"
"1263","""The disease does not discriminate"" - @idriselba 

And neither should we!

#IAmNotAVirus #ActToChange

https://t.co/YzvJpmj2qZ","2020-03-22T14:01:16.000Z","en"
"1265","@ADP Did not know you guys employed racists who thinks it’s a good idea to blow up entire countries and promote genocide on a whole race of people for the actions of a few. #Crimesagainstasians #RacismIsAVirus #Racist #iamnotavirus https://t.co/aVVVfXoXOa","2020-03-22T07:14:41.000Z","en"
"1266","Watch #TCAGP chairperson Erwin Pon share how the #SouthAfricanChinese #community has been receiving the biggest backlash due to misguided stereotypes about Novel #Coronavirus on #eNCA. 
#proudlychineseSA #ChineseSouthAfrican #covid19 #IamNotAVirus #racism
https://t.co/bXPJsMK04j","2020-03-22T07:03:48.000Z","en"
"1267","My secret to looking young is to keep your inner child alive and well.
#IamNotAVirus #NOLAReady 
#NolaNative Katrina a HEAUX bc she fucking with Trump that's why we all got the #femacamps","2020-03-22T06:12:05.000Z","en"
"1268","@MosesFarrow #IAMNOTAVIRUS I Earthling &amp; LOVER of LOVING LOVERs...including all Cute Furry Relatives of Ours. Let's Remember: They did not deserve any of this! No one does! #FIGHTFOROURLIVES #COVID19BEGONE  Best, JP","2020-03-22T05:48:24.000Z","en"
"1269","That gloved hand probably touched a bunch of surfaces before she used it to express her fear and disgust of me. If you’re going to be racist, think about where your gloves had been before doing so. #IamNotAVirus (2/2)","2020-03-22T04:53:55.000Z","en"
"1270","Nah, you are a US Senator &amp; capable of multitasking. Call the POTUS out on his blatant racism that endangers lives of #APIs &amp; pass legislation to protect those affected by #COVID19. #IAmNotAVirus https://t.co/3KRwCHS055","2020-03-22T02:24:56.000Z","en"
"1271","Thank you @SenWarren! #IamNotAVirus https://t.co/AD3JDhhEBj","2020-03-22T02:00:53.000Z","en"
"1272","Thank you @JoeBiden!!! #IamNotAVirus https://t.co/nLEAHuH4H5","2020-03-22T01:57:59.000Z","en"
"1273","Extremists destroy Asian eateries and nail salons, accusing them of bringing covid19 to Italy. What the actual hell. Heartbroken. Speechless. Angry. Betrayed. #RacismIsAVirus #IamNotAVirus #COVID19 h/t @TheJackfroot @pkcomedyshow https://t.co/XdOXTQW8rc","2020-03-22T01:54:29.000Z","en"
"1274","A simple, incredibly authentic, &amp; heartfelt message from @danieldaekim

Check it out here:
🔗 https://t.co/4hqsQdAb72

Get well soon, DDK — thank you for sharing about your experience!

#BeKind #IamNOTaVirus #BeKindToEachOther #AAPI #CoronavirusPandemic #COVID19 #SocialSolidarity https://t.co/E0sUZ19YA8","2020-03-22T01:43:52.000Z","en"
"1276","This is what solidarity looks like. #IAmNotAVirus #COVID19 
Spike Lee said that President Donald Trump needs to stop calling COVID-19 ""the Chinese virus"" because ""he's putting Asian Americans in this country in danger.""  https://t.co/nf5E72bMFd","2020-03-21T22:37:24.000Z","en"
"1277","My landlord is calling me and my family ""diseased"" for being Asian. Not to mention he's been splashing bleach on the front stoop every time we have to go outside. #CoronaRacism #IAmNotAVirus","2020-03-21T22:17:54.000Z","en"
"1278","@piersmorgan https://t.co/4QCtrrkpDW How sentimental. What could go wrong? #iamnotavirus","2020-03-21T22:05:14.000Z","en"
"1279","From @jchenwriter - how #racism has been at an uptick following usage of terms like ""Chinese virus"".

#IAmNotAVirus

https://t.co/x5dzAaiKJZ","2020-03-21T22:00:08.000Z","en"
"1280","#iamnotavirus #covid19doesntdiscriminate #cuhccproud #fightwithus #washyourhands #beneighborly #togetherwecan #socialdistencing  #keepcalmandcuhccon and last but not least #cuhccdreamteam @RoliDwivedi @HCAdvocacy @UMNclinaffairs @UMNFamilyMed @UMN_Pharmacy @UMNews https://t.co/z825RMF5wy","2020-03-21T21:36:22.000Z","en"
"1281","#IamNotAVirus
It's more appropriately called TheChineseGovernmentSponsoredVirus","2020-03-21T21:24:52.000Z","en"
"1283","Discussing racism and xenophobia towards Asians during the COVID-19 outbreak. 

Watch the full video on Instagram on IGTV: @theraydexter PLEASE WATCH AND SHARE! #RacismIsAVirus #IamNotAVirus #Covid_19 #Coronavirus https://t.co/bxywGbwE0T","2020-03-21T19:52:30.000Z","en"
"1286","Thank you Spike Lee! ❤️✊🏼
This is what solidarity looks like! Congruency in values.
#IAmNotAVirus https://t.co/vruUdneMCA","2020-03-21T19:37:49.000Z","en"
"1289","Please share: if you are Asian/Asian American and have experienced anti-Asian harassment, you can report it here: https://t.co/iDDYX8attP -- a non-profit is trying to track incidents, esp. related to COVID-19. And for all allies: please keep reminding ppl that #IAmNotAVirus","2020-03-21T17:52:04.000Z","en"
"1290","Due to this rise in xenophobia and hate during #COVID19, the #IAmNotAVirus hashtag was created to combat the stigma and danger posed to the community. #IDERD","2020-03-21T17:36:19.000Z","en"
"1291","""I've been living in this neighbourhood for 15 years now, and this is the first time I feel like I'm not at home"" + ""We feel like we're being blamed for the situation"" https://t.co/0fCzs5tl8z
#IAmNotAVirus #IDERD","2020-03-21T17:36:19.000Z","en"
"1292","@BurntRiceBunch I stand w/ my fellow American citizens who are under fire from the hate w/in our country. https://t.co/hducaPhiS6 BLOG POST-The Social Instability Of The Corona Virus #DiseasesDontDiscriminate #DDD
#TheCoronaVirusDoesNotHaveAnEthnicity #Iamnotavirus #NoSoyUnVirus https://t.co/zzgFhFg2VW","2020-03-21T17:35:35.000Z","en"
"1295","#Racism and #Bullying have been at a risk globally.

Please report such cases and help protect #AAPI people, especially youth, from such threats ❤️

#IAmNotAVirus #ActToChange

[via @people]

https://t.co/ow1WRmLPDd","2020-03-21T17:00:46.000Z","en"
"1296","#IamNotAVirus 
Support your local Asian businesses. Support your Asian friends. Call out the hate. Stop the violence towards the Asian American, and especially Chinese American community.  #WashTheHate https://t.co/1zp0asByYi","2020-03-21T16:52:05.000Z","en"
"1297","Artists are hitting back against #coronavirus-related racism and xenophobic attacks with powerful new work on Instagram amid #ShelterInPlace orders. #IAmNotAVirus #JeNeSuisPasUnVirus https://t.co/HVUIpLKQkT","2020-03-21T16:40:16.000Z","en"
"1298","'When I told him I was #Japanese he said ""It's the same"" and launched into a profanity-laden rant about spreading the #coronavirus.'
@nhk_news @nhk @MofaJapan_en @mofa_japan_chef
Tag your Asian friends to read the full story:
#DontCallMeVirus #IamNotAVirus #AsianaintAllChinese https://t.co/8aX0Jj42o9","2020-03-21T15:43:37.000Z","en"
"1302","@brendancommins @indodapowerful https://t.co/lYy1nMYZ8Z

Try this.

Please also follow #  #IamNotAVirus to get a proper perspective. 

Racists and viruses have a lot in common .....

 You just can't get rid of them","2020-03-21T13:50:59.000Z","en"
"1303",".@MParshleyMD @doctorbecca1 Thank you both for RTs! #IMProud @ACPinternists @ACPMAChapter #CommunityOverCorona #RacismIsAVirus #IAmNotAVirus #COVID19 #IDTwitter Direct link here: “Respiratory Disease and Racism Have Reared Their Ugly Heads With COVID-19”- https://t.co/yT3XWYX1Me","2020-03-21T13:50:46.000Z","en"
"1304","Live feed of what it’s like to be Asian during the Coronavirus era #coronavirus #IamNotAVirus #SaturdayMorning https://t.co/2WhQ5CPiEd","2020-03-21T13:40:23.000Z","en"
"1305","My support for #IamNotAVirus #SayNoToRacism https://t.co/pBxQ7RCiuO","2020-03-21T13:38:22.000Z","en"
"1307","The plot thickens 🤔
https://t.co/Upemc4AtPj

#Covid_19 #COVIDー19 #COVIDItaly #IamNotAVirus #ThingsThatMakeYouGoHmm🤔 https://t.co/rUt9Z3A8ca","2020-03-21T11:41:27.000Z","en"
"1310","Since the outbreak of #COVID19 hate crimes targeting asian people have been reported world-over. We denounce all such incidents! All members of our society, regardless of race or country of origin, should feel welcome, safe and respected

#IamNotAVirus
#FightRacism https://t.co/fnptmgQHRH","2020-03-21T06:03:00.000Z","en"
"1311","Thank you @MoniNovoa for sharing this and for your org showing leadership and solidarity with the Asian diaspora #IAmNotAVirus https://t.co/eVpP7eo9LG","2020-03-21T06:00:46.000Z","en"
"1313","#IamNotAVirus from @BurntRiceBunch 

I stand in solidarity with my Asian American brothers and sisters and say that #IamNotAVirus. Viruses know no race, and we should not use our own fears as an excuse to make others fear for their safety and livelihoods.","2020-03-21T02:23:02.000Z","en"
"1314","“ #IamNotAVirus, I am Jenna Sun”

Jenna is a student, activist with @mfolct, and creator. Hear her story. https://t.co/cdZsLJhDga","2020-03-21T00:52:28.000Z","en"
"1315","I’m tired of seeing the xenophobic coverage and vitriolic rhetoric from “leaders” in this country. 

One thing that’s been missing from this conversation is Asian-Americans taking control of the narrative. 

Join our movement @BurntRiceBunch 
and share your story #IAmNotaVirus https://t.co/KnYnwsvkOW","2020-03-20T21:35:48.000Z","en"
"1318","We are not diseased. 
We are not scapegoats. 
We are not a virus. 
We are Asian-Americans tired of the anti-Asian sentiment from COVID-19. 

Tell your story and join the collective of pan-asian youth retaking our narrative. 
#IAmNotaVirus https://t.co/TQQ8YkdF2e","2020-03-20T21:21:50.000Z","en"
"1320","@AnnalsofIM @TLeungMD @JoshuaLiaoMD .@AnnalsofIM Thank you for publishing this message! #IMProud #COVID19 Is caused by #SARSCoV2 and NOT “Chinese virus” or “Wuhan Virus”! #IAmNotAVirus #FactsNotFear #NoMoreAntiAsianRacism #MyEthnicityIsNotAVirus #RacismIsAVirus #CommunityOverCorona @TLeungMD @JoshuaLiaoMD","2020-03-20T21:09:49.000Z","en"
"1321","Here is a clip of @mskathykhang talking about why #TheChineseVirus rhetoric is racist and harmful. #Existential #Covid_19 #IAmNotAVirus https://t.co/hc10lZ995f","2020-03-20T19:13:33.000Z","en"
"1325","The #Existential conversation I had with @mskathykhang is live now. The things Kathy says on this episode are important for all of us. Use the link below or download it wherever you get podcasts. #IAmNotAVirus #Covid_19 
https://t.co/4cP7IvRxip","2020-03-20T16:25:22.000Z","en"
"1326","@sue_bornstein @SecPompeo @TLeungMD @JoshuaLiaoMD @ACPinternists .@sue_bornstein Thank you for your support &amp; amplifying this message! #IAmNotAVirus #RacismIsAVirus #MyEthnicityIsNotAVirus #COVID19 #CommunityOverCorona #IMProud #IDTwitter #MedTwitter @ACPinternists @IDSAInfo @ACPMAChapter @AmerMedicalAssn @AACommission @TLeungMD @JoshuaLiaoMD","2020-03-20T16:25:00.000Z","en"
"1327","People of #Asian descent are not safe anywhere in the world. The best we can do in these uncertain times is stay together &amp; respond with knowledge.

🚨If you see something, SAY something
🚨If you are a victim, report your case.

#ActToChange #IAmNotAVirus

https://t.co/f06XQsxich","2020-03-20T16:01:16.000Z","en"
"1328","I went out yesterday with my friends to buy dolormin. We were just 1 minute away from our home. And one white old women cursed to us suddenly without any reason. She used words like „Schlitzauge“(slanted eyes). #ichbinkeinVirus #IamNotAVirus #Covid_19 #RacismIsAVirus","2020-03-20T15:22:14.000Z","en"
"1329","@lin_freda @cath_goulding @miseducAsian are you thinking like #JeNeSuisPasUnVirus started by francophone asians or the anglophone #IamNotAVirus ?","2020-03-20T11:31:20.000Z","en"
"1331","Our Tech Evangelist @bangthomasbang put together an epic photoshoot in response to the ignorance and hate that's spreading around the world due to the #COVID19 pandemic. Humanity is so fragile right now and it's important to come together and make a change. #IamNotAVirus https://t.co/B02ELLnDZI","2020-03-20T11:12:59.000Z","en"
"1332","How about Yellow Plague? #NotAChineseVirus #IamNotAVirus","2020-03-20T09:58:50.000Z","en"
"1333","Listen to #YellowAndConfused #author Ming-Cheau Lin share how Novel #Coronavirus fears has fuelled escalating #prejudice &amp; #stigmatization towards #SouthAfricanChinese on #CapeTalk.
#proudlychineseSA #ChineseSouthAfrican #covid19 #EastAsian #IamNotAVirus
https://t.co/1d64lRwyE8","2020-03-20T09:25:30.000Z","en"
"1334","@smithmarion While it comes to racism to other Asian people #IamNotAVirus #RacismIsAVirus #AsianAintAllChinese","2020-03-20T07:45:49.000Z","en"
"1335","THIS is the racism and hate TRUMP'S words carry!😠

#JeNeSuisPasUnVirus #IamNotAVirus 

https://t.co/gVC8hIHaGk","2020-03-20T07:43:25.000Z","en"
"1336","Watch corona movie trailer 
https://t.co/xX1qdHQokn
A film on #CoronaVirusUpdate #coronavirus #Xenophobia #racism #IamNotAVirus #CanadaCovid19 #usaCoronavirus #who #China #ItalyCoronavirus #NetflixParty @netflix @NetflixCanada2 @HBO @PrimeVideo @CraveTV @AppleTV @hulu @disneyplus","2020-03-20T07:03:18.000Z","en"
"1338","Just reminding people that the coronavirus doesn’t give anyone an excuse to be discriminatory and a racist to Asian people.  I am infuriated that our “President” would use such language as the #ChineseVirus.  @WHO @CDCgov @Nightline @JujuChangABC 
#IamNotAVirus https://t.co/UFwCyRx79m","2020-03-20T04:20:51.000Z","en"
"1339","Thank you @danieldaekim and I hope you are on your way to healing and recovery. WE NEED YOU! #IAmNotAVirus https://t.co/c1iwXDvaEn","2020-03-20T02:48:14.000Z","en"
"1340","Anti-Asian Racism is real. #IAmNotAVirus: ""Racist Attacks Against Asians Continue to Rise as the Coronavirus Threat Grows"" https://t.co/UZq54y5ntO","2020-03-20T02:46:25.000Z","en"
"1341","And then there's @realDonaldTrump #TrumpPressConference 
#IamNotAVirus https://t.co/N9LxDuPPyD","2020-03-20T00:54:59.000Z","en"
"1342","I'm so grateful for @coreyevanmusic and other non-Asian POC who are calling out racism against AAPI in the midst of #COVID19 and for making space on their platforms to talk about #IamNotAVirus https://t.co/zPeynvJKoM","2020-03-19T22:41:20.000Z","en"
"1343","Recorded a really important conversation with @mskathykhang  about #covid_19, racism, and how to take care of ourselves and others during this pandemic. 
 
Episode 21 of #Existential comes out tomorrow. Look for it wherever you get your podcasts. #IAmNotAVirus","2020-03-19T21:43:42.000Z","en"
"1344","We're glad to see the perpetrator in this hate crime arrested.

#IAmNotAVirus #ActToChange

[via @nypost]

https://t.co/d4v2TIRVQb","2020-03-19T20:55:11.000Z","en"
"1345","I'm listening because I know I'll find solidarity here. #IAmNotAVirus w/@mskathykhang and @sandravanopstal https://t.co/zF1TSplGWY","2020-03-19T20:48:46.000Z","en"
"1347","Hey @EvanSocAction @Evang4Justice @Sojourners @FaithPublicLife @RedLetterXians 

Join us and spread the word! #IamNotAVirus https://t.co/nuESYPatzb","2020-03-19T19:56:20.000Z","en"
"1348","Join me and @sandravanopstal in less than an hour over at IG. We'll be talking about #IAmNotAVirus 

BTW, anyone know who created the #???? https://t.co/nuESYPatzb","2020-03-19T19:49:12.000Z","en"
"1349","Dear Asian Diaspora, I know it’s exhausting and scary right now to go from invisible to uncomfortably seen. It’s exhausting to see pictures, hear the words from world leaders, friends, other POCs. I love you, I love us. Take a break, take care of yourself. #COVID_19 #IAmNotAVirus https://t.co/LHmpsjDIb5","2020-03-19T19:45:20.000Z","en"
"1350","Join @mskathykhang and I at 3:30pmCST on #chasingjustice IG Live. #IamNotAVirus https://t.co/gZ4x6mJ7NJ","2020-03-19T18:46:38.000Z","en"
"1351","How do I explain to my 8 year old that because she is Asian that she has to be careful of racist acts against her?  She is correlating what she is seeing &amp; hearing to the racism towards African Americans/MLK.  Anyone feeding this hate @POTUS, WTH are you doing? #IamNotAVirus","2020-03-19T18:40:31.000Z","en"
"1352","Even with school closures, #bullying can still happen. Here's how parents can help children, from @TODAYshow:

✅ Show empathy
✅ Talk about #coronavirus related bullying
✅ Help prevent future incidents

#IAmNotAVirus #ActToChange

https://t.co/Xr3lICQ9JX","2020-03-19T17:05:10.000Z","en"
"1354","@angryasianman Not all Asian is Chinese😡 
#AsianAintAllChinese #IamNotAVirus #IAmNotChinese
For example.👇 https://t.co/4BgwCaTTLe","2020-03-19T15:28:53.000Z","en"
"1355","Stop the hate, and educate yourselves. #JeNeSuisPasUnVirus #IamNotAVirus https://t.co/Qw3lCvVWph","2020-03-19T15:23:31.000Z","en"
"1356",".@AnnalsofIM @ACPinternists Thank you for platform to speak out vs. anti-Asian racism w/ #COVID19. https://t.co/tR4z79BHK4 @TLeungMD @JoshuaLiaoMD @ACPMAChapter @IDSAInfo @AmerMedicalAssn #IAmNotAVirus #IMProud #FactsNotFear ACP #COVID19 resources: https://t.co/qPxwcu3KGL https://t.co/J4rc410IaC https://t.co/JoJL2asIIO","2020-03-19T15:10:17.000Z","en"
"1357","This prank is not funny - it is racist, heartless and an act of #bullying.

#IAmNotAVirus #ActToChange

https://t.co/jR66T0yIf3","2020-03-19T15:01:35.000Z","en"
"1358","#AAPI kids are being affected not only by fears of the #Coronavirus, but also of being ostracized and bullied for their identity.

#ActToChange #StopBullying #IAmNotAVirus

https://t.co/zdnlyMEQeX","2020-03-19T14:01:04.000Z","en"
"1359","Watch all these ppl who were racist and rude to asian ppl be like “let go book a flight to japan/china/singapore/korea” when this virus is over. 🙃 #COVID19 #coronavirus #IamNotAVirus","2020-03-19T13:41:07.000Z","en"
"1360","Need I say more?
#WakeUpAustralia #TimeToPrepare #RewriteYourStory #NewBeginnings #BackToNature #RenewOurRights #NoMoreElitism  #IamNotAVirus #WelcomeBackGaia https://t.co/m6NVy5yx5p","2020-03-19T12:47:24.000Z","en"
"1361","🤦‍♀️ Why bother with costly swap testing? Racist people seem completely capable of identifying who has #covid19 and who doesn’t.
#IamNotAVirus #JeNeSuisPasUnVirus","2020-03-19T12:24:54.000Z","en"
"1362","@rekkaj1450 @SkillUpYT *First hashtag is #IamNotAVirus","2020-03-19T12:04:18.000Z","en"
"1363","Meanwhile, wypipo's gravest concern is the racism of labeling this plague a Chinese Virus 🤕
#IamNotAVirus #IanNotAVilusa #ЯнеВілуса #covid https://t.co/0a3jZ8viak","2020-03-19T11:54:47.000Z","en"
"1365","Yes I am Chinese BUT I am NOT a virus!  #IAmNotaVirus  https://t.co/dqnQy5bN5Y","2020-03-19T10:43:47.000Z","en"
"1366","As an Asian American, I can assure you I don’t agree. #IamNotaVirus #COVID19 https://t.co/j5sxn0qc9J","2020-03-19T10:24:10.000Z","en"
"1368","Keep pressing him.  #Bigotry #ChineseVirus #IamNotAVirus https://t.co/9Cc6B18X2e","2020-03-19T05:08:28.000Z","en"
"1369","Please watch out for one another as hate crimes against Asian communities worldwide are on the rise. #IAmNotAVirus https://t.co/jVF7xMoUVB","2020-03-19T04:06:36.000Z","en"
"1370","nytimes #nytimes 

#NoSoyunVirus #jenesuispasunvirus 
#IamNotaVirus 
#IamNotVirus 
#Ichbinkeinvirus 
#私はウイルスではない #私はウイルスじゃない 
#Racism #Racistmeme #stopRacisme 
#StopRacismo #StopRacism 
#terrorist #CCP #againstRacism… https://t.co/LxQaR5Rwu4","2020-03-19T01:32:29.000Z","en"
"1371","First home #workout during this #coronavirus #quarantine, is this really life right now?
.
.
.
.
.
.
.
.
.
.
.
.
.
#selfquarantine #fitness #stuckathome #instafit #asian #iamnotavirus #covid_19 #homegym #beginning… https://t.co/IHAci83hRC","2020-03-19T01:27:08.000Z","en"
"1373","@JoshuaLiaoMD @AnnalsofIM @ACPinternists @TLeungMD .@JoshuaLiaoMD Truly an honor and a privilege to collaborate with you, @TLeungMD, &amp; Dr. Tammy Lin on this piece for @AnnalsofIM. So glad @ACPinternists brought us all together! #COVID19 #IAmNotAVirus #MyEthnicityIsNotAVirus #FactsNotFear #CommunityOverCorona #IMProud #IDTwitter","2020-03-19T01:01:15.000Z","en"
"1374","We are outraged by this blatant act of #racism by a White House official.

#IAmNotAVirus

https://t.co/t7FKAdmPkJ","2020-03-18T23:00:44.000Z","en"
