"","text","created_at","lang"
"355","#AntiAsianRacism is deeply rooted in our society. But we should be learning from history, not repeating it. 

Targeting people who look different that you is WRONG and hurtful.

#ActToChange #WashTheHate

https://t.co/399cX7HQQx","2020-04-28T12:01:09.000Z","en"
"356","@ActToChange will be kicking off #APAHM this Friday with the third session of #CovidConvos, with panelist Jeremy Lin 林書豪!

RSVP to join this important conversation here: https://t.co/LqS2kQzH37

#ActToChange #APAHM https://t.co/v4XtKyteTD","2020-04-27T14:00:48.000Z","en"
"357","For #Asian students feeling lonely, or scared of #discrimination, we have some good news! 🎉

We are always here to help, and here are some other orgs to check out: @A3PCON, @samhsagov, @Study_INTNL.

#ActToChange #StopAAPIHate

https://t.co/yaGt8wbJCl","2020-04-27T13:01:00.000Z","en"
"358","Thank you @racismisavirus, @WashTheHate and @VickyNguyenTV for all you're doing to #StopAAPIHate.

#ActToChange #WashTheHate #RacismIsAVirus

https://t.co/MNXwZCTdfc","2020-04-27T12:00:49.000Z","en"
"359","#Racism is in fact just a form of #bullying and it makes people shrink in their own skins. It leaves long-lasting scars, and we must put an end to it.

#ActToChange 

https://t.co/3RKwKxLUPn","2020-04-25T19:20:06.000Z","en"
"360","The latest Chicagoland Daily! https://t.co/KKlagcBOsL Thanks to @dailyherald @TrustMiguel @ActToChange #aapi #acttochange","2020-04-25T18:55:16.000Z","en"
"361","#RacismIsAVirus and together we will end it. 

#ActToChange

https://t.co/UPV064ZiqW","2020-04-24T23:00:56.000Z","en"
"362","Asian people are afraid to leave their homes not just because of #COVID19, but also because how people are treating us.

But we are NOT the virus, and the #AAPI community stands against #bullying.

Please use these #ActToChange resources to stay informed:

https://t.co/soDJTKmTdf","2020-04-24T17:01:05.000Z","en"
"363","Join @Novellyorg in pledging to #EndRacism. We stand in solidarity with #Asian people and pledge to fight against #AntiAsianRacism.

#PeopleAreNotTheVirus #ActToChange

https://t.co/JuIzRp3nXg","2020-04-24T16:01:32.000Z","en"
"364","Thank you to @SAKimFoxx and @AABAChicago! The #AAPI community needs every bit of support in these crucial times.

#ActToChange #StopAAPIHate

https://t.co/LD18BrJ4AC https://t.co/YtCenI161G","2020-04-24T15:35:09.000Z","en"
"365","Thank you for taking the #ActToChange pledge, @nisei_observer! https://t.co/Ym7BNZoRN2","2020-04-23T22:54:16.000Z","en"
"366","I pledged to stand up against bullying. Join me in the #ActToChange movement https://t.co/N98RiVMsap via @acttochange","2020-04-23T22:53:15.000Z","en"
"367","""Racism is just a form of #bullying and making someone shrink in their skin. You need to stop it in its tracks when somebody is getting hurt.""

@jeanniemai 🙌🙌

#ActToChange #StopAAPIHate

https://t.co/USdAMdXzLq","2020-04-23T21:00:28.000Z","en"
"368","Proud to see more #AAPI figures speaking up against the #AntiAsianRacism around us. Together we can #ActToChange how society perceives and treats us ❤️

@JohnTheCho 👏  

https://t.co/HLNigTKV0V","2020-04-23T19:00:33.000Z","en"
"369","We have signed @Novellyorg's pledge to ALWAYS speak up against #racism, especially any #AntiAsianRacism surrounding the #COVID19 pandemic.

#PeopleAreNotTheVirus #ActToChange

Join us here: https://t.co/IIz2d7mdNU","2020-04-23T17:25:06.000Z","en"
"370","Amazing op-ed on @thelilynews by Dr. @sojung_yi: ""It is precisely in these moments of crisis that we cannot let #racism arouse fear and divert our attention from the true work at hand: taking care of each other.""

#ActToChange #StopAAPIHate https://t.co/OnlI9R9Fwl","2020-04-23T15:08:51.000Z","en"
"371","@JohnTheCho tells the truth about how we are seen - always the foreigners in our own country.

We need to #ActToChange this mentality of disliking people who look different than us.

Our strength lies in our #diversity. https://t.co/xFJxvZ9Vmz","2020-04-22T22:03:16.000Z","en"
"372","April 21-24 is #EveryKidHealthy Week!

One way you can ensure the mental wellbeing of #AAPIYouth is by taking our #ActToChange #AntiBullying pledge at https://t.co/QzkbzigF5Z

https://t.co/WerSnx9NlJ https://t.co/JQJwZWC3PS","2020-04-22T20:00:42.000Z","en"
"373","We can't let this be the new normal. #AsianAmerican citizens throughout the country are living in fear.

[via @oliviaptallet]

#StopAAPIHate #ActToChange

https://t.co/xv7aFbyJIN","2020-04-22T18:01:06.000Z","en"
"374","This Massachusetts class has become one of the latest victims of “Zoom bombing"". Intruders joined their meeting and shouted racial slurs, derogatory remarks and comments about the #coronavirus.

#ActToChange #StopAAPIHate #Cyberbullying @AsAmNews 

https://t.co/NarvQtgQ2i","2020-04-22T17:25:07.000Z","en"
"375","🤩 TONIGHT #ActToChange Chair @MaulikPancholy will be speaking on @TeachForAmerica's PopClass.

How can we stay engaged during these chalenging times, and continue to combat #bullying? Find out by registering here:  

https://t.co/bT7edDyf5q","2020-04-22T16:30:19.000Z","en"
"376","This artist attempted at humor but ended up somewhere between #racism and #xenophobia. Thank you for taking it down and your apology, “I’d like to apologize to all those affected by the design. It was never my intention.""

#ActToChange

https://t.co/2lGGTOOXPN","2020-04-22T16:01:40.000Z","en"
"377","Many #LGBTQ organizations are having trouble with fundraising amid the #Coronavirus crisis. Please consider donating to a group that is working to protect the lives and rights of the LGBTQ community.

#ActToChange

https://t.co/MEgyehKHwQ","2020-04-22T14:01:34.000Z","en"
"378","🚨 Calling all #AAPIYouth to join a talk about how the next generation can help end #AntiAsianRacism.

We're excited to hear former #ActToChange Board Member @choigrr talk on this @KACFNY panel!

https://t.co/FQPPpqeGVa. https://t.co/k218u0uWXY","2020-04-22T12:00:27.000Z","en"
"379","#SocialDistancing may not be a safe option for all. If you're facing #bullying or #harassment at home, please reach out to us or @boldmovesorg.

#ActToChange

https://t.co/JPdOs0QIPa","2020-04-21T21:00:42.000Z","en"
"380","Thank you @SeashiaVang for speaking up for the #AAPI community 👏

""Racism against #AsianAmericans is real, and it is dangerous. The US government needs to take it more seriously.""

#ActToChange #StopAAPIHate

https://t.co/3sBW09cRJ1","2020-04-21T20:00:46.000Z","en"
"381","A group of teens in Edison, NJ verbally assaulted a 55 year old #Asian woman 😔

#Violence and #racism are NEVER okay.

#ActToChange #StopAAPIHate

https://t.co/pUYC5M86us","2020-04-21T19:00:52.000Z","en"
"382","#ActToChange Chair @MaulikPancholy will be leading @TeachForAmerica's PopClass tomorrow! 🌟

Join him in a discussion about #bullying, diversity &amp; inclusion.

Register here: https://t.co/bT7edDyf5q https://t.co/T3xsLq2Mac","2020-04-21T16:25:08.000Z","en"
"383","So glad to see #Vietnamese owned nail salons across the country making donations to help #Coronavirus relief efforts.

#WeAreNotTheVirus #ActToChange

https://t.co/MeHzusaC0l","2020-04-21T16:01:24.000Z","en"
"384","Outbreaks of infectious diseases have long inflamed #racism and #xenophobia in the United States. The @CDCgov and @TheJusticeDept know what needs to be done to protect the #AAPI community, but little action has been taken.

#ActToChange #StopAAPIHate

https://t.co/MkwA4mgGLV","2020-04-21T15:01:00.000Z","en"
"385","In our ultra-digital world, a handwritten note is a simple but extremely powerful #ActOfKindness.

@joannejchew 📝💌😍

#ActToChange

https://t.co/76TP2C1Z99","2020-04-21T13:00:41.000Z","en"
"386","Join Chair @MaulikPancholy on @TeachForAmerica's PopClass this week! 😍

#ActToChange #EndBullying https://t.co/NmUGqkT4zI","2020-04-20T21:34:25.000Z","en"
"387","Kudos to these #healthcare workers standing in counter-protest in Denver, as lockdown protestors yelled ""Go back to China.""

#Covidiot #ActToChange https://t.co/B3YcdLSRLZ","2020-04-20T21:26:05.000Z","en"
"388","""Asian Americans are among the doctors and nurses saving our lives. Yet they also endure the worst abuse.""

Being racist toward the #AAPI community - or anyone at all - is never the solution.

#ActToChange #StopAAPIHate

https://t.co/teRyUCgxMb","2020-04-20T20:00:17.000Z","en"
"389","I pledged to stand up against bullying and racism. Join me in the #ActToChange movement https://t.co/jcFxWtWmPU via @acttochange","2020-04-19T18:00:25.000Z","en"
"390","""I've never been to China. I'm 6th gen. in America. Please don't hurt people that look like me. We have more in common than you think, we all want #COVID19 to go away!""

A beautiful message from @larissalam, @onlywon &amp; their adorable lil won! #ActToChange

https://t.co/NEETLRiEmd","2020-04-19T16:01:17.000Z","en"
"391","Join @kikue58 in taking the #ActToChange pledge!

It's a small #ActOfKindness that only takes a minute.

https://t.co/QzkbzigF5Z

https://t.co/VvvIyG75C0","2020-04-18T19:00:12.000Z","en"
"392","As our lives shift to Zoom, we must be careful of #cyberbullies. These acts of #racism are disgusting. Beware of ""zoombombers""!

#ActToChange #HateIsAVirus #StopAAPIHate

https://t.co/Z9vvcqFByF","2020-04-18T18:00:53.000Z","en"
"393","The pandemic is causing severe learning losses for students worldwide. @OECD provides a helpful guide on implementing effective education responses to the #COVID19 crisis. 

#ActToChange

https://t.co/oWVZrmAUHU https://t.co/DGFye4seDp","2020-04-18T16:45:13.000Z","en"
"394","I pledged to stand up against bullying. Join me in the #ActToChange movement https://t.co/B6uBf6rg9t via @acttochange","2020-04-17T21:31:15.000Z","en"
"395","There are many ways each of us can help the #AsianAmerican community and small businesses during the #Covid19 crisis. 

Thank you @julianshenberro for compiling this list for @NBCNews.

 #ActToChange

https://t.co/zMQDxh2UOO","2020-04-17T21:00:41.000Z","en"
"396","Take the #ActToChange pledge to #EndBullying:
https://t.co/QzkbzigF5Z","2020-04-17T19:15:51.000Z","en"
"397","I pledged to stand up against bullying. Join me in the #ActToChange movement https://t.co/3FZK9TI4tE via @acttochange","2020-04-17T18:04:17.000Z","en"
"398","Currently tuned in!

#ActToChange
#Washthehate
#Hateisavirus
#EndRacism
#EndAAPIRacism
#Chinesearenotavirus https://t.co/gundVGZITk","2020-04-17T17:08:19.000Z","en"
"399","To combat the rising cases of #AntiAsianRacism, @ActToChange is hosting the 2nd webinar in the #CovidConvos series. Join us in supporting the #AAPI community to battle #discrimination, with speakers @MaulikPancholy, @isarahha &amp; @parkrandall:https://t.co/prnt0tbLQm #ActToChange https://t.co/EJRIhw25TZ","2020-04-17T01:10:03.000Z","en"
"400","Actor, author, and activist @maulikpancholy created the nonprofit #ActToChange to combat bullying. Join him tomorrow for the second installment of COVID-19 CONVOS, a series of virtual conversations to share ways in… https://t.co/XktSA6qPMp","2020-04-17T00:54:44.000Z","en"
"401","There are 100+ cases of #Covid19 #discrimination being reported DAILY by #AAPI people.
 
This Friday, join #CovidConvos: a conversation hosted by @ActToChange, with @MaulikPancholy, @isarahha &amp; @parkrandall, to combat #AntiAsianRacism. #ActToChange 
https://t.co/PIaertBDXX","2020-04-17T00:27:24.000Z","en"
"402","THANK YOU @JLin7 😍

#AsianAmerican people are not the virus. We are here to help put an end to #COVID19.

#ActToChange

https://t.co/ZS6nJE6KMe","2020-04-16T23:00:23.000Z","en"
"403","#AsianAmerican businesses are suffering as irrational fear of the #coronavirus causes dwindling demand for #Asian food.

Vandalizing these storefronts is a gross act of #racism.

#ActToChange #HateIsAVirus  

https://t.co/u1KbZPfusk","2020-04-16T20:00:38.000Z","en"
"404","Thank you to these publishers for helping youth understand #coronavirus through these cute and informative picture books.

#ActToChange #AAPIYouth

https://t.co/fqEiFXDqkH","2020-04-16T19:00:37.000Z","en"
"405","These acts of #racism and #cyberbullying are disgusting.

#ActToChange #StopAAPIHate

https://t.co/4X8YLpCIFd","2020-04-16T17:00:29.000Z","en"
"406","We'll be in this #ActToChange webinar on Friday! Will you join us? https://t.co/7I4CdA38aH","2020-04-16T13:59:06.000Z","en"
"407","A2 (1/2): Just as #ActToChange is responding with our #CovidConvos, many other orgs are also creating resources and hosting townhalls at this time. We encourage folks to sign up and be engaged with all the organizations and communities that speak to you.","2020-04-16T13:17:46.000Z","en"
"408","The scapegoating of a whole #minority population is NOT the solution to this pandemic.

We are not the virus.

Thank you for writing against #AntiAsianRacism, @saharazizlaw! 👏

#ActToChange

https://t.co/XvA55yDGv5","2020-04-15T19:01:01.000Z","en"
"409","I'm honored to share that I’ve joined the #ActToChange Advisory Council! I’ve been a proud supporter of @ActToChange's mission to #EndBullying since the organization's inception. In light of #Coronavirus-related #AntiAsianRacism, their work is now more important than ever. https://t.co/Vat8fiXCuV","2020-04-15T18:48:41.000Z","en"
"410","#ActToChange is proud to welcome @TFA_AAPI's @isarahha to our Advisory Council!
 
With her background in &amp; passion for educational equity, Sarah will be an exceptional partner in our movement to ensure all #AAPI youth can feel proud of who they are.

https://t.co/rRt6yqKTAa https://t.co/q4Pxr8WQyO","2020-04-15T14:53:49.000Z","en"
"411","""Oh my God, please don't give me the virus.""

""China brought this virus here.""

The #AsianAmerican community only has one request: Please don't be a #racist.

The virus affects EVERYBODY. #Asian people are not the sole carriers of it.

#ActToChange

https://t.co/lymiB37ZZG","2020-04-15T14:01:15.000Z","en"
"412","Take these simple steps to help #transgender and #nonbinary people feel included and safe.

#LGBTQ #ActToChange

https://t.co/Mr1N84Kyul","2020-04-15T10:35:07.000Z","en"
"413","Thanks for joining our movement, Nicole!

Take the #ActToChange pledge: https://t.co/QzkbzhZ3Hp https://t.co/LMdt3qvmNp","2020-04-15T06:10:05.000Z","en"
"415","I pledged to stand up against bullying. Join me in the #ActToChange movement https://t.co/tcO0mWqumW via @acttochange","2020-04-14T20:43:25.000Z","en"
"416","#COVID19 can't bring us down when we're together as a community.

We LOVE this virtual #Pride 😍🌈

#LGBTQ #ActToChange

https://t.co/U0vCtNA2CW","2020-04-14T20:25:07.000Z","en"
"417","Say #NoAAPIHate with #ActToChange!

Take our pledge to put an end to #bullying:

https://t.co/QzkbzigF5Z https://t.co/MtruLPvMwV","2020-04-14T19:35:06.000Z","en"
"418","Let's #ActToChange our attitudes and put an end to hate.

Join us in saying #NoAAPIHate: https://t.co/soDJTKmTdf https://t.co/7jjjBPC9aM","2020-04-14T19:18:22.000Z","en"
"419","Hate can be as deadly as any virus. As we fight the spread of the #coronavirus, we need to put an end to the spread of hate against Asian Americans. Together, we can make our communities stronger, healthier, and more welcoming. #NoAAPIHate

#ActToChange https://t.co/w560D3SCyq","2020-04-14T19:16:48.000Z","en"
"420","@NewAmericanLd Racism and hate are NEVER okay! Learn how to combat with these #ActToChange resources:

https://t.co/soDJTKmTdf","2020-04-14T19:04:42.000Z","en"
"421","On our first #CovidConvos, @RepGraceMeng, @HudsonDYang, Dr. @vivek_murthy &amp; @MaulikPancholy joined us in saying #NoAAPIHate.

Watch our full #ActToChange webinar here: https://t.co/COt9A6O2nn https://t.co/y2N4MM5UiG","2020-04-14T19:02:31.000Z","en"
"422","Looking for more ways to say #NoAAPIHate?

Check out our #ActToChange resources for #Coronavirus related #bullying, for students, parents and educators: https://t.co/soDJTKmTdf

@NewAmericanLd @NALActionFund #HateIsAVirus https://t.co/gg8ksSGKp0","2020-04-14T19:00:48.000Z","en"
"423","Thank you @NewAmericanLd for organizing the #NoAAPIHate tweet storm.

#ActToChange is here to help against #bullying and #racism! Check out our #coronavirus resources at https://t.co/soDJTKmTdf https://t.co/M6RfwKSbIz","2020-04-14T19:00:17.000Z","en"
"424","This Friday, #AAPI leaders @parkrandall, @MaulikPancholy &amp; @isarahha will share ways to say #NoAAPIHate.

Join our #CovidConvos to help us #EndHate: https://t.co/jW2ka0V4eD

@NewAmericanLd
@NALActionFund

#ActToChange https://t.co/ntrX2hvCS2","2020-04-14T18:53:21.000Z","en"
"425","""Miss your boba tea, ramen, lumpia, pho, &amp; sushi?"" 🍜🍣

#NoAAPIHate #ActToChange https://t.co/69wtG3V0or","2020-04-14T18:45:37.000Z","en"
"426","Xenophobic rhetoric never helped anyone. Ostracizing the #AAPI community is WRONG.

#NoAAPIHate #ActToChange https://t.co/DCGYK9l54v","2020-04-14T18:41:01.000Z","en"
"427","Join us in saying #NoAAPIHate this Friday on our #CovidConvos!

We'll be joined by prominent #AAPI figures who've paved the way for our community in mainstream media and education: @parkrandall, @isarahha &amp; @MaulikPancholy.

#ActToChange

https://t.co/jW2ka0V4eD https://t.co/xBpzeFcjpp","2020-04-14T18:39:44.000Z","en"
"428","We’ve united to fight #coronavirus. Now it’s time to come together online and put an end to the rising racism and hate against Asian Americans and the entire #AAPI community. 

We're joining @NewAmericanLd to say #NoAAPIHate.

#ActToChange https://t.co/YOAQPsRUis","2020-04-14T18:11:28.000Z","en"
"429","This Friday at 1pm EST: join @ActToChange's second webinar in the #COVIDCONVOS series, with actors Maulik Pancholy and Randall Park, and Teach For America’s Sarah Ha. 

https://t.co/XPTJwg7XEW

#ActToChange https://t.co/0pmR4dhxrY","2020-04-14T18:00:45.000Z","en"
"430","Crisis calls for a collective solution! Here are ways you can help our #FrontlineWorkers:

✅ Donate money, food, PPE or toiletries
✅ Give them your unused subway cards
✅ Sew masks for them

@NYMag #ActToChange

https://t.co/hjd9oKwJTE https://t.co/dXBKeJTurr","2020-04-14T18:00:43.000Z","en"
"431","Thank you @VickyNguyenTV for speaking up against #AntiAsianRacism!

#NoAAPIHate #ActToChange

https://t.co/DXUv0N2nM8","2020-04-14T17:00:48.000Z","en"
"432","To combat the rising cases of #AntiAsianRacism, @ActToChange is hosting the 2nd webinar in the #CovidConvos series. Join us in supporting the #AAPI community to battle #discrimination, with speakers @MaulikPancholy,
 @isarahha &amp; @parkrandall: https://t.co/aiQlGqVZjo

#ActToChange","2020-04-14T15:04:57.000Z","en"
"433","""You're a filthy disease carrier!""

""But I'm on the frontline risking my life to save yours.""

Watch this touching video from #AsianAmerican doctors to understand why racial prejudice is WRONG.

@NextShark 

#HateIsAVirus #ActToChange

https://t.co/WP0Zmt7DCw","2020-04-14T14:00:46.000Z","en"
"434","Love your photo campaign supporting the #AAPI community, @sharonhchang!

#SafetyNotStigma #ActToChange #StopAAPIHate https://t.co/m71RtjeATw","2020-04-14T08:23:49.000Z","en"
"435","#SocialDistancing helps to #FlattenTheCurve.

Racism does not.

#HateIsAVirus #ActToChange https://t.co/vyy8Vux2Mr","2020-04-14T05:42:11.000Z","en"
"436","Our friends at #ActToChange are back! Combat the rising cases of #AntiAsianRacism with their 2nd webinar in the #CovidConvos series. Speakers include @MaulikPancholy, @isarahha &amp; @parkrandall: https://t.co/qCYXxd8syF https://t.co/QiwZD6UXkV","2020-04-13T18:05:04.000Z","en"
"437","We are spit on and yelled at, simply because we're #Asian.

The #AsianAmerican community has had enough of this bigotry. Let's #ActToChange our attitudes and learn to #BeKind.

https://t.co/7A4L3LuTXl","2020-04-13T15:01:05.000Z","en"
"438","Thank you all for your support of our #CovidConvos series!

We're proud to continue the conversation against #AntiAsianRacism, THIS FRIDAY, with @MaulikPancholy, @isarahha &amp; @parkrandall.

Secure your spot here: https://t.co/jW2ka0V4eD

#ActToChange #StopAAPIHate https://t.co/jMyS63rBQl","2020-04-12T19:00:16.000Z","en"
"439","Let's wash our hands and #WashTheHate.

#ActToChange #RacismIsAVirus

https://t.co/gfWEcP1EmI","2020-04-12T15:00:43.000Z","en"
"440","Thank you to write @JiayangFan to speaking up against #AntiAsianRacism!

Listen to her story in this @nytimes podcast 👇

#ActToChange #HateIsAVirus

https://t.co/1k1h0rU4ow","2020-04-12T04:00:20.000Z","en"
"441","Actors @MaulikPancholy and Randall Park, and @TeachForAmerica’s Sarah Ha Set for COVID-19 CONVOS: Rising Above Bullying &amp; Hate #Webinar on April 17 https://t.co/dgRtkBYDAD #discrimination #AsianAmericans #COVID19 #AntiAsianRacism #acttochange @ActToChange","2020-04-11T21:17:56.000Z","en"
"442","Extending invitation for Friday, April 17th. @ActToChange is hosting its 2nd webinar in the #CovidConvos series. Join the #AAPI community to battle #discrimination, with speakers @MaulikPancholy, @isarahha &amp; @parkrandall:

https://t.co/WSQNBEgfuy

#ActToChange","2020-04-11T20:26:54.000Z","en"
"443","There are 100+ cases of #Covid19 #discrimination being reported DAILY by #AsianAmerican people.

Join us in combating #AntiAsianRacism. RSVP for the 2nd webinar in our #CovidConvos series, with @MaulikPancholy, @isarahha &amp; @parkrandall. 

https://t.co/jW2ka0V4eD

#ActToChange https://t.co/fwOwr9GrHn","2020-04-11T20:04:33.000Z","en"
"444","The #Coronavirus does not discriminate, and neither should we! 

#HateIsAVirus #ActToChange https://t.co/Nt8YCgaKNT","2020-04-11T18:00:32.000Z","en"
"445","""I am Chinese. I have not been to China in almost 5 years. I have never been to the city of Wuhan where the #COVID19 originated. Yet I am being blamed for a virus.""

[via @TheMightySite]

#HateIsAVirus #ActToChange

https://t.co/IaEr7oaozf","2020-04-11T16:00:57.000Z","en"
"446","The fear of #Asian people amid the #COVID19 crisis is totally irrational.

Here are some tips from the @CDCgov about how we can reduce #stigma surrounding the spread of the virus.

#ActToChange #StopAAPIHate

https://t.co/kBDfwCnjwm","2020-04-11T15:00:38.000Z","en"
"447","#Racism and #discrimination are at a rapid rise. But we can't stay silent. Here are some ways to join the conversation around #AntiAsianRacism and to support our community 👇

#ActToChange #StopAAPIHate

https://t.co/soDJTKmTdf","2020-04-11T13:00:34.000Z","en"
"448","To all the hateful and xenophobic assaults we are facing, we respond with #kindness and tasteful art 😍👇

#ActToChange #EndHate #StopAAPIHate

https://t.co/198u5rfn6U","2020-04-10T21:00:25.000Z","en"
"449","Our voices will be heard only when we speak up and fight back.

We can't remain silent amidst all the #racism and #xenophobia.

Please report any cases of discrimination to @AAAJ_AAJC at https://t.co/x60mWwJpPs

#ActToChange #StandAgainstHatred https://t.co/2vter5D4P7","2020-04-10T19:00:35.000Z","en"
"450","Over 1000 cases of violence and #discrimination against #AsianAmerican people in two weeks 😭

The #AAPI community is hurting, and the solution is to #SpreadKindness.

#StopAAPIHate #ActToChange @IAmAmnaNawaz 

https://t.co/Nq7nEyqRjn","2020-04-10T16:01:07.000Z","en"
"451",".@JiayangFan speaks with @nytimes about her experience of being #AsianAmerican during the #coronavirus pandemic. 

From regular citizens to points of target and suspicion, this is the painful reality of #AsianAmerica:

#ActToChange #WashTheHate

https://t.co/3Cvj9vE1kc","2020-04-10T15:00:28.000Z","en"
"452","Some tips on how to interrupt #racism and educate students, from @Tolerance_org:

#StopAAPIHate #ActToChange

https://t.co/R2uKLGHAw7","2020-04-10T14:01:13.000Z","en"
"453","We love the support coming in from our community.

#ActToChange #RacismIsAVirus https://t.co/rjpP5dCxUW","2020-04-09T22:07:40.000Z","en"
"454","Our thoughts are with the victim in this horrid attack ❤️
 
#StopAAPIHate #ActToChange

https://t.co/vNuDD2Grt0","2020-04-09T19:00:32.000Z","en"
"455","This is the reality of #AsianAmerica right now. Everyday, we are attacked- just because of how we look.

#ActToChange envisions a world where NOBODY should feel afraid for who they are.

Join our mission at https://t.co/pK054pPshO

We stand with @AAAJ_AAJC to #StandAgainstHatred. https://t.co/CbJ2AaHpd8","2020-04-09T17:00:26.000Z","en"
"456","When we speak UP, we will be heard and respected.

Thank you to the @hateisavirus_ campaign for fighting hate and #racism.

Love always prevails ❤️

#ActToChange #StopAAPIHate

https://t.co/YgqRtbroRs","2020-04-09T16:00:44.000Z","en"
"457","There's a lot of fear and uncertainty surrounding #COVID19.

What every American needs during this crisis is kindness and acceptance.

#ActToChange https://t.co/8NeIF72xHq","2020-04-09T14:09:57.000Z","en"
"458","Thank you for washing the hate, Nancy!

#WashTheHate #ActToChange #StopAAPIHate

https://t.co/VroBROx8Ow","2020-04-08T20:00:34.000Z","en"
"459","Amid extreme cases of #racism and #discrimination, #AsianAmerican communities are being hit hard by the #coronavirus pandemic.

Here are some ways you can help:

#ActToChange

https://t.co/HK2DPHPBgP","2020-04-08T15:00:44.000Z","en"
"460","We are not the virus. In fact, when we come together as a community, we can find solutions and help those in need. ❤️

#ActToChange #SpreadKindness

https://t.co/jRuESOTodh","2020-04-07T16:00:53.000Z","en"
"461","The #Coronavirus crisis also is taking a toll on our #mentalhealth. On #WorldHealthDay, let's take some time to take care of ourselves.

Thank you @YoungMindsUK for these tips for young people!

#ActToChange

https://t.co/hwESij63RS?","2020-04-07T15:00:38.000Z","en"
"462","A quick and easy way to #SpreadKindness - take the #ActToChange pledge to stop bullying: 

https://t.co/kC7hxZCRc1","2020-04-07T14:25:46.000Z","en"
"463","#ActToChange resources on fighting #coronavirus bullying: https://t.co/FZWpP9LduU","2020-04-07T14:25:14.000Z","en"
"464","#SocialDistancing and staying at home are not the best choices for many people.

If you are in a crisis, call the National Domestic Violence Hotline at 1-800-799-7233 or text LOVEIS to 22522.

#ActToChange #DomesticViolence

https://t.co/AdSWSfCYQv","2020-04-07T13:00:32.000Z","en"
"465","We are NOT the virus. Together we can be the cure.

This #WorldHealthDay, we honour the #AsianAmerican medical workers who, despite #AntiAsianRacism, are on the frontline battling this pandemic.

#ActToChange #StopAAPIHate

https://t.co/38MPrrxBWS","2020-04-07T12:00:21.000Z","en"
"466","Read here artist @chungwoolrim's take on how to help your children process and understand the #coronavirus related racism.

#HateIsAVirus #ActToChange #IAmNotAVirus

https://t.co/flecxXaXnt","2020-04-06T15:01:31.000Z","en"
"467","A 2 year old child was stabbed in a #hatecrime! 😞

We need to #StopAAPIHate. We will solve this pandemic only when we come together as a community.

#HateIsAVirus #ActToChange

https://t.co/gNbzlF8whl","2020-04-05T18:10:06.000Z","en"
"468","We need to stay in solidarity in these times. Let's work together to reduce these horrifying numbers.

Let's #StopAAPIHate.

#HateIsAVirus #ActToChange

https://t.co/6RMbh3HTUt","2020-04-05T16:00:46.000Z","en"
"469","Gay and bisexual men are not allowed to give blood in the US, unless they have gone 12 months without having sex - a far greater period than many other countries insist on.

#Discrimination is scarier than the #COVID19.

#ActToChange #LGBTQ

https://t.co/n4AABwbLTz","2020-04-05T14:00:39.000Z","en"
"470","It's important for #AsianAmerican people to be extra alert these days in public.

Take a look at these self-care tips: stay connected with friends, take a break from the news, and put your safety first.

#HateIsAVirus #ActToChange

https://t.co/hATJwekrkI","2020-04-04T21:05:06.000Z","en"
"471","We think that it can't happen to us, that we see stuff like this on the news only.

But anti-Asian #hatecrimes are very real. 

Stay protected and let's work together to #StopAAPIHate.

@jaesonma 🙌

#HateIsAVirus #ActToChange

https://t.co/keP8maVki8","2020-04-04T18:00:33.000Z","en"
"472","Thank you to artist @chungwoolrim for depicting #coronavirus related #racism in her artwork! 

#HateIsAVirus #ActToChange #IAmNotAVirus https://t.co/pBMXZRCFx9","2020-04-04T16:00:56.000Z","en"
"473","How can one person carry so much hate inside her?😔

#StopAAPIHate #ActToChange

https://t.co/d1roCBgn84","2020-04-04T14:25:06.000Z","en"
"474","Amid this #COVID19 crisis, let's play the roles of healers and caregivers so we can help those in need.

Thank you @dviyer for this useful mapping tool.

#BeKind #ActToChange

https://t.co/7g7hUWP6kK","2020-04-04T12:20:07.000Z","en"
"475","With over 1k registrants in the first of our #CovidConvos webinar series, we're truly overwhelmed by and SO THANKFUL for your support! 

That's a wrap for today's webinar. Watch the full video recording here👇

#ActToChange #SpreadKindness

https://t.co/yQZOdNWWx4","2020-04-03T21:37:07.000Z","en"
"476","I pledged to stand up against bullying. Join me in the #ActToChange movement https://t.co/0QriLrLhQM via @acttochange","2020-04-03T18:06:36.000Z","en"
"477","Starting now! Rise Above #Bullying &amp; Hate hosted by @ActToChange, featuring @HudsonDYang of #FreshOffTheBoat, former US #SurgeonGeneral @vivek_murthy, and US #Congresswoman @Grace4NY.

#Iamnotavirus #ActToChange #COVIDConvos #riseabovebullyingandhate https://t.co/t7iTZOeTKY","2020-04-03T17:15:20.000Z","en"
"478","With his ignorance and use of terms like Chinese virus, President Trump is only repeating the transgressions of the Chinese Exclusion Act.

#WashTheHate #ActToChange

https://t.co/kOOtUffcFQ","2020-04-03T16:01:23.000Z","en"
"479","Join us TODAY! 

Our very own @MaulikPancholy is moderating our #CovidConvos panel, starting in a few hours!

Did you register yet?

https://t.co/hSb9nUX0Dm

#ActToChange https://t.co/dsQAvkGmSa","2020-04-03T12:25:09.000Z","en"
"480","It is appalling that the #StopAAPIHate tool has already received over 1,000 reports of #discrimination against the #AsianAmerican community.

In this pandemic, please choose kindness over ignorance. #BeKind

#ActToChange

https://t.co/THY2IbjUcQ","2020-04-02T20:00:28.000Z","en"
